movie_id,title,tags
426067,Midnight Cabaret,"a broadway producer puts on a play with a devil character in it. soon the actors begin having nightmares, and events that are mentioned in the play really start happening. horror lisahartcarroll michaeldesbarres pauldrake pecedingo"
324352,Anderson's Cross,"nick anderson, kevin daniels, and tracey green do everything together. they are the best of friends, and yet they couldn't be more different. neighbors from adolescence, they finish each other's thoughts and sentences, joys and pains, happiness and tears. using nick's house as their own members only clubhouse, they escape into their own world of contentment. yet the inevitable intrusion of others tests their stability in ways never imagined. romance comedy drama comingofage joannacassidy joyceguy billmoseley jeromeelstonscott"
318040,Bizarre,"maurice, a reticent young homeless man, somehow manages to get by in brooklyn; he spends his nights in parked cars until he finds himself at bizarre, an underground club renowned for its burlesque shows. maurice is fascinated by the club’s playful revues celebrating self-determined sexuality and creative otherness, and the two female club owners both adore him. he soon becomes a part of their self-selected family, and begins to bond with introverted luka. but maurice turns his back on luka’s growing affection. running away from his true emotions he drifts aimlessly through the city. he tries to find his feet at a boxing club, where he meets charlie. unable to withstand the pressure of his repressed feelings, maurice unleashes a mounting foment of emotions, pervaded by tenderness and menace. drama romance pierreprieur adrianjames raquelnave étiennefaure"
27420,Graduation Day,"after a high school track runner, named laura, suddenly dies from a heart attack after finishing a 30-second 200-meter race, a killer wearing a sweat suit and a fencing mask begins killing off her friends on the school track team one by one. the suspects include the track coach michaels, laura's sister anne who arrives in town for the funeral, the creepy school principal mr. guglione, and laura's strange boyfriend kevin. horror slasher christophergeorge billyhufsey patchmackenzie herbfreed"
80468,Some Guy Who Kills People,"a former mental patient's repressed anger reaches the boiling point, leading him to embark on a mission of revenge against the thugs who once subjected him to severe physical and mental trauma. comedy horror thriller kevincorrigan barrybostwick karenblack jackperez"
84188,Compliance,"sandra is the manager at a fast-food restaurant, and becky is her teenaged counter girl who really needs the job. one stressful day, a police officer telephones and accuses becky of stealing money from a customer’s purse, which becky vehemently denies. sandra, overwhelmed by her managerial responsibilities, complies with the officer’s orders to detain becky, beginning a nightmare that tragically blurs the lines between expedience, prudence, legality and reason. drama thriller crime anndowd dreamawalker pathealy craigzobel"
2255,Chasing Amy,"holden and banky are comic book artists. everything is going good for them until they meet alyssa, also a comic book artist. holden falls for her, but his hopes are crushed when he finds out she's a lesbian. comedy drama romance newjersey comingout loveofone'slife bisexuality menageatrois comicbook comic-stripartist independentfilm lesbian bestfriend benaffleck joeylaurenadams jasonlee kevinsmith"
50035,Lovely & Amazing,self-esteem and insecurity are at the heart of this comedy about the relationship between a mother and her three confused daughters. comedy drama romance womandirector catherinekeener brendablethyn emilymortimer nicoleholofcener
300327,Death Calls,"an action-packed love story on the mexican border featuring oppression, revenge, reincarnation and rebirth."
14290,Better Luck Tomorrow,a group of over-achieving asian-american high school seniors enjoy a power trip when they dip into extra-curricular criminal activities. crime drama parryshen jasontobin sungkang justinlin
29371,The Incredibly True Adventure of Two Girls In Love,an adventurous love story between two young women of different social and economic backgrounds who find themselves going through all the typical struggles of a new romance. comedy drama romance lesbianrelationship independentfilm lesbianinterest lgbt womandirector laurelholloman maggiemoore katestafford mariamaggenti
44490,Chuck & Buck,"buck is a man-child who has lived his existence in a life of kindergarten collages and lollipops. buck remembers his old childhood friend chuck, with whom he feels a need to reconnect with after having invited him to his mother's funeral. buck treks out to la where chuck, now a music record executive, is living his life. buck ends up developing an obsession with chuck and begins stalking him. comedy drama gay independentfilm mentallyhandicappedman mikewhite chrisweitz lupeontiveros miguelarteta"
32222,American Desi,"this is a fun-loving romantic comedy reminiscent of the great teen films of the 80's.from kris, an all-american boy from india, to ajay, an afro-centric hindu homeboy, to farah, a devoutly religious but modern muslim girl, 'american desi' tells the story of a unique set of characters and their culture from a decidedly hip and youthful point of view. drama comedy romance tradition indianlead roommate cultureclash college bollywood india heritage kalpenn purvabedi deepkatdare piyushdinkerpandya"
378237,Amidst the Devil's Wings,"prequel to ""5th of a degree."" drama action crime"
431,Cube,seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out. thriller sciencefiction mystery riddle autism claustrophobia maze primenumber entrapment mathematics murder escape violence numbers canuxploitation nicoledeboer nickyguadagni davidhewlett vincenzonatali
76996,Love and Other Catastrophes,a day in the life of two film-school students trying to find love and another house-mate. comedy romance independentfilm womandirector mattday matthewdyktynski alicegarner emma-katecroghan
51942,I Married a Strange Person!,"a newlywed develops a strange lump on his neck that gives him the ability to transform people or objects at will. his wife is very upset. meanwhile, the ceo of smilecorp learns of this man and his ability and sees a way to achieve world domination if only the man can be taken alive. animated movie by bill plympton. drama comedy animation charismichelsen tomlarson richardspore billplympton"
1424,November,"sophie jacobs is going through the most difficult time of her life. now, she just has to find out if it's real. drama mystery thriller posttraumaticstressdisorder photographer lossoflover professor trauma hold-uprobbery november murder independentfilm polaroid courteneycox jameslegros michaelealy gregharrison"
60420,Like Crazy,"a british college student falls for an american student, only to be separated from him when she's banned from the u.s. after overstaying her visa. drama romance chair customs studentvisa parents blogger antonyelchin felicityjones jenniferlawrence drakedoremus"
325123,Teeth and Blood,"a beautiful diva is murdered on the set of horror director vincent augustine's latest film ""chapel blood."" somewhere between the crime scene and the coroner's van, the body mysteriously disappears. meanwhile, the city's supply of donated blood is being dangerously depleted. suspecting a connection between the events, detectives mike hung and sasha colfax go undercover at the studio to investigate. their attempt to crack the case quickly turns into a desperate battle for survival when they uncover an age-old war between rival vampire covens that threatens to consume humanity in a final, grisly assault of teeth and blood! horror glennplummer michellevanderwater daniellevega"
142132,Sugar Town,"look at the lives of struggling l.a. scene rock stars follows main character, gwen, on her quest for the top. working as an assistant to a film production designer, she tries to steal her boy friend who is a music producer by offering sexual favors. the producer meanwhile is trying to orchestrate a comeback for a former glam band comprised of michael des barres, john taylor and martin kemp. rosanna arquette plays the former movie star wife of the lead singer, who is fretting because she has just been offered the role as the mother of one of the new ingenious. beverly d'angelo also shows up as a millionairess who agrees to bankroll the group, but only if she gets a roll in the hay with the lead singer. all of the career problems, including drug proclivity, are represented in this film. comedy womandirector johntaylor michaeldesbarres martinkemp allisonanders"
20520,The Motel,"thirteen-year-old ernest chin lives and works at a sleazy hourly-rate motel on a strip of desolate suburban bi-way. misunderstood by his family and blindly careening into puberty, ernest befriends sam kim, a self-destructive yet charismatic korean man who has checked in. sam teaches the fatherless boy all the rites of manhood. drama comedy jeffreychyau sungkang jadewu michaelkang"
109729,The Canyons,"the discovery of an illicit love affair leads two young angelenos on a violent, sexually charged tour through the dark side of human nature. thriller drama sex adultery jealousy nudity seduction control liar hollywood fear threesome possessiveness psychotherapy filmindustry snooping mindgames affair trustfundbaby lindsaylohan jamesdeen gusvansant paulschrader"
78307,On the Outs,"follows the choices made by three young women - one a drug dealer, one an addict, one a pregnant teen - in jersey city. drama prison drugdealer singlemother teenagepregnancy womandirector dominican judymarte paolamendoza flaconavaja lorisilverbush"
12247,Shotgun Stories,"shotgun stories tracks a feud that erupts between two sets of half brothers following the death of their father. set against the cotton fields and back roads of southeast arkansas, these brothers discover the lengths to which each will go to protect their family. drama thriller brotherbrotherrelationship lossoffather arkansas michaelshannon glendapannell lynnseeprovence jeffnichols"
29917,Exam,the final candidates for a highly desirable corporate job are locked together in an exam room and given a test so simple and confusing that tension begins to unravel. thriller mystery gun room suspicion guard pill job psychologist disease interrogation candidate narcissist corporation pandemic rules lukemably adarbeck chriscarey stuarthazeldine
70687,The Sticky Fingers of Time,"a 1950s author (terumi matthews) is transported to 1990s brooklyn, where she meets a woman (nicole zaray) who reads about her life. sciencefiction drama future bisexuality timetravel womandirector terumimatthews nicolezaray belindabecker hilarybrougher"
60463,Sunday School Musical,two competing groups of high school students must rally together and enter a song and dance competition in order to save their church from closing. music highschool womandirector chrischatman candiselakota krystleconnor rachelgoldenberg
46252,Rust,"in the midst of a midlife crisis of faith, a man finds hope where he least expects it – his hometown. james moore (golden globe nominee corbin bernsen) is a former pastor who returns home to discover a family new to the area has been killed in a mysterious fire, and his childhood friend is implicated in the murder. convinced of his friend’s innocence, james sets out on a mission to find the truth… and in the process, rediscovers his own lost faith. an uplifting drama about faith, family, and the powerful ties that bind a community together. drama corbinbernsen frankgallacher lloydwarner corbinbernsen"
24869,Ink,"invisible forces exert power over us in our sleep. a mercenary named ink, on a literal nightmare mission, captures the spirit of 8-year-old emma in the dream world. to save her, the dream-givers marshal all their resources, focusing on saving the soul of emma's tragically broken father. action fantasy supernatural fatherdaughterrelationship incubus chriskelly jessicaduffy quinnhunchar jaminwinans"
77934,The Christmas Bunny,"the christmas bunny tells the story of a lonely foster child (sophie bolen) who finds a lost, injured rabbit in the woods on christmas eve. the rabbit is nursed back to health by the bunny lady (florence henderson), who runs a rabbit rescue in an old barn behind her michigan farmhouse. drama family sophiebolen madelinevail colbyfrench tomseidman"
34697,Butterfly,"orson welles, as judge rauch, holds a lengthy trial against jess tyler, a caretaker deserted by his wife ten years before, who's accused of improper relations with his daughter kady. complications follows when wash, father of kady's baby, comes back to take her away. crime drama nudity seduction stacykeach piazadora orsonwelles mattcimber"
320435,UnDivided,"undivided documents the true story of how a suburban church unites with at-risk roosevelt high school to create a beautiful transformation for students, the school and the volunteers serving it."
150211,The Frozen,"after a harrowing snowmobile accident, a young couple is stranded in the woods and must survive while waiting for help to arrive. events take a turn for the worse after the disappearance of emma's boyfriend, leaving her on her own not only to battle the elements, but also to elude a mysterious hunter who is tracking her through the forest. horror thriller bickering accident denialofdeath britmorgan noahsegan andrewhyatt"
306667,Horse Camp,"what’s the matter with kathy (jordan trovillion, highland park)? she’s your typical 17 year-old girl in search of something more in her life. it seems the only place she is going to find it is at horse camp. her father luke (dean cain, lois &amp; clark: the new adventures of superman) recognizes that she’s got it in her blood, a sensibility in her being - she understands horses just as much as they understand her. but at horse camp there is much more to learn, not only about horses, but about people and the many challenges of friendship. family drama horse teenagegirl jordantrovillion deancain sherryldespres joelpaulreisig"
274758,Give Me Shelter,give me shelter is a documentary to raise awareness for important animal issues around the world. this film uncovers the most prevalent issues in the animal world through the eyes of individuals dedicating their lives to them daily. documentary helpinganimals katiecleary robertdavi caroledavis kristinrizzo
3060,The Big Parade,"the story of an idle rich boy who joins the us army's rainbow division and is sent to france to fight in world war i, becomes friends with two working class men, experiences the horrors of trench warfare, and finds love with a french girl. drama romance war worldwari silentfilm johngilbert renéeadorée hobartbosworth kingvidor"
40963,Little Big Top,"an aging out of work clown returns to his small hometown, resigned to spend the rest of his days in a drunken stupor. but when his passion for clowning is reawakened by the local amateur circus he finds his smile. comedy independentfilm sidhaig richardriehle melengland"
173224,Along the Roadside,"road movie about two young people from different parts of the world, their vastly different clashing cultures and their journey of self-discovery during the drive to the largest music festival in california. romance comedy music roadmovie michaelmadsen imancrosson lazarristovski zoranlisinac"
18533,Bronson,"a young man who was sentenced to 7 years in prison for robbing a post office ends up spending 30 years in solitary confinement. during this time, his own personality is supplanted by his alter ego, charles bronson. drama action crime prison isolation tomhardy mattking jameslance nicolaswindingrefn"
376010,Western Religion,"the year is 1879. gunfighters from the far reaches of the globe descend on religion, az to compete in a legendary poker tournament. drawn by the gold prize, the players come to realize that in this game, their very souls are at stake. western petershinkoda meriktadros petersherayko jameso'brien"
139948,Burn,"a character-driven, action-packed documentary about detroit, told through the eyes of the detroit firefighters, the men and women charged with the thankless task of saving a city that many have written off as dead. foreign documentary michigan crisis firefighting detroit womandirector donaldaustin brendan""doogie""milewski daveparnell tomputnam"
77332,Urbania,"charlie takes an odyssey through grief during a fall weekend in new york city. his encounters are planned and chance: with a homeless man who sleeps by his building, with a friend who's dying, with the couple who lives (and noisily loves) in the flat above him, with a bartender and a one-night-stand he follows home, and with a tattooed stranger whom he seeks out and befriends. along the way, charlie inhabits a city full of moments of violence and of stories and legends: a kidney thief, a microwaved poodle, a rat in a hot dog bun, a baby left on a car top, a tourist's toothbrush, needles in public-phone change slots. charlie lives and tells his own stories. what caused his melancholy? romance drama danfutterman mattkeeslar samuelball jonmatthews"
70478,The Stewardesses,"the stewardesses is a 1969 softcore 3-d film. produced on a budget of just over $100,000, the film grossed over $27,000,000 (usd) in 1970 dollars, becoming the most profitable 3-d film ever released. this has now been passed by james camerons avatar. comedy femalenudity lesbian eroticmovie christinahart ronaldsouth williamcondos alsillimanjr."
35073,"The Beast from 20,000 Fathoms","the beast from 20,000 fathoms is a 1953 science fiction film directed by eugène lourié and stars paul christian, paula raymond and cecil kellaway with visual effects by ray harryhausen. the film is about an atomic bomb test in the arctic circle that unfreezes a hibernating fictional dinosaur, a rhedosaurus, that begins to wreak havoc in new york city. adventure horror sciencefiction monster atomicbomb lighthouse arctic rampage stopmotion bmovie giantmonster dinosaur newyorkcity seamonster amusementpark rollercoaster beast rhedosaurus paulhubschmid paularaymond cecilkellaway eugènelourié"
9659,Mad Max,"in a dystopian future australia, a vicious biker gang murders a cop's family, and makes his fight with them personal. adventure action thriller sciencefiction chain baby bridge post-apocalyptic dystopia matteroflifeanddeath benzine biker partner truck motorcycle motorcyclegang explodingcar ozploitation melgibson joannesamuel hughkeays-byrne georgemiller"
10218,Swingers,"this is a story about mike, a guy who left his girl in new york when he came to la to be a star. it's been six months since his girlfriend left him and he's not doing so good. so, his pal and some other friends try and get him back in the social scene and forget about his 6 year relationship. comedy romance independentfilm stuffedanimal hollywood drink swinger producer followingsomeone namecalling aspiringactor actor jonfavreau vincevaughn ronlivingston dougliman"
391,A Fistful of Dollars,"the man with no name enters the mexican village of san miguel in the midst of a power struggle among the three rojo brothers and sheriff john baxter. when a regiment of mexican soldiers bearing gold intended to pay for new weapons is waylaid by the rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit. western gangwar victimofmurder greed hostility spaghettiwestern clinteastwood mariannekoch gianmariavolonté sergioleone"
43595,She Done Him Wrong,"new york singer and nightclub owner lady lou has more men friends than you can imagine. unfortunately one of them is a vicious criminal who's escaped and is on the way to see ""his"" girl, not realising she hasn't exactly been faithful in his absence. help is at hand in the form of young captain cummings a local temperance league leader though. comedy singer nightclubowner maewest carygrant owenmoore lowellsherman"
194588,Short Cut to Nirvana: Kumbh Mela,"every 12 years over 70 million pilgrims gather at the meeting of india's holiest rivers, the ganges and the yamuna, for a spectacular spiritual festival: the kumbh mela. this documentary takes a voyage of discovery through this colorful event through the eyes of several westerners and an ebullient young hindu monk, swami krishnanand. featuring encounters with some of india's most respected holy men and exclusive footage of his holiness the dalai lama."
54897,The Grace Card,"everything can change in an instant ... and take a lifetime to unravel. when mac mcdonald loses his son in an accident, the ensuing 17 years of bitterness and pain erodes his love for his family and leaves him angry with god ... and just about everyone else. mac's rage stonewalls his career in the police department and makes for a combustible situation when he's partnered with sam wright, a rising star on the force who happens to be a part-time pastor and a loving family man. can they somehow join forces to help one another when it's impossible for either of them to look past their differences-especially the most obvious one? every day, we have the opportunity to rebuild relationships and heal deep wounds by extending and receiving god's grace. offer the grace card ... and never underestimate the power of god's love. drama family'sdailylife bible platoniclove hope churchservice deathofafriend policeeverydaylife michaeljoiner michaelhiggenbottom louisgossett,jr. davidevans"
83588,Middle of Nowhere,'middle of nowhere' follows a woman named ruby who lost her husband to incarceration and lost herself in the process. drama prison womandirector davidoyelowo mayagilbert sharonlawrence avaduvernay
53256,Three,"hanna and simon are in a 20 year marriage with an unexiting relationship. by chance, they both meet and start separate affairs with adam. adam has no idea that his two lovers are married, until they are all found out when hanna becomes pregnant, with the natural doubts stemming from their situation. romance drama comedy sex bisexual science sophierois sebastianschipper devidstriesow tomtykwer"
40920,The Business of Fancydancing,"seymour polatkin is a successful, gay indian poet from spokane who confronts his past when he returns to his childhood home on the reservation to attend the funeral of a dear friend. music drama independentfilm evanadams michellest.john genetagaban shermanalexie"
287815,Call + Response,"call + response is a first of its kind feature documentary film that reveals the world’s 27 million dirtiest secrets: there are more slaves today than ever before in human history. call + response goes deep undercover where slavery is thriving from the child brothels of cambodia to the slave brick kilns of rural india to reveal that in 2007, slave traders made more money than google, nike and starbucks combined. luminaries on the issue and many other prominent political and cultural figures offer first hand account of this 21st century trade. performances from grammy-winning and critically acclaimed artists move this chilling information into inspiration for stopping it. music is part of the movement against human slavery. dr. cornel west connects the music of the american slave fields to the popular music we listen to today, and offers this connection as a rallying cry for the modern abolitionist movement currently brewing. documentary justindillon"
54702,Malevolence,"it's ten years after the kidnapping of martin bristol. taken from a backyard swing at his home at the age of six, he is forced to witness unspeakable crimes of a deranged madman. for years, martin's whereabouts have remained a mystery...until now. crime horror thriller hostage psychopath abandonedhouse serialkiller slasher desolate farmland country isolated samanthadark heathermagee richardglover stevanmena"
176074,Reality Show,"the warwick family are unknowingly being filmed for a new reality show. problem is, they're boring. so the producer must add conflict and drama to their lives. their lives begin to unravel with shocking consequences. wifehusbandrelationship reality realitytv realityspoof adamrifkin kelleymenighanhensley kendrasuewaldman adamrifkin"
69270,Super Hybrid,"late one night, a mysterious car is brought into the chicago police impound garage after a deadly traffic accident. the on-call mechanics soon discover the car has a mind of its own. with hundreds of horsepower and two tons of reinforced steel at its command, it's a seemingly unstoppable killing machine capable of outrunning -- and outwitting -- humans. horror shannonbeckner odedfehr ryankennedy ericvalette"
5759,Baghead,"four actors go to a cabin in the woods to write, direct, and act in a film that will jump-start their careers. their idea is a horror film about a man with a bag over his head, but what happens when that man mysteriously shows up? drama comedy horror mumblecore mumblegore rosspartridge stevezissis gretagerwig jayduplass"
402515,American Beast,"after finding an old storage locker filled with his family's history, james erikson begins a journey to discover the truth behind a mysterious piece of land in the small town of solitude. horror terror horror fear wood grove bosque arminhabibovich victorialachelle livingstonoden livingstonoden"
126141,The Case of the Grinning Cat,paris 2002. yellow cats appear on the walls. chris marker is looking for these mysterious cats and captures with his camera the political and international events of these last two years (war in iraq...). documentary chrismarker
48035,Ordet,"how do we understand faith and prayer, and what of miracles? august 1925 on a danish farm. patriarch borgan has three sons: mikkel, a good-hearted agnostic whose wife inger is pregnant, johannes, who believes he is jesus, and anders, young, slight, in love with the tailor's daughter. the fundamentalist sect of the girl's father is anathema to borgan's traditional lutheranism; he opposes the marriage until the tailor forbids it, then borgan's pride demands that it happen. unexpectedly, inger, who is the family's sweetness and light, has problems with her pregnancy. the rational doctor arrives, and a long night brings sharp focus to at least four views of faith. drama faith independentfilm religion religiousfundamentalist pregnantwife birgittefederspiel prebenlerdorffrye henrikmalberg carltheodordreyer"
14758,Good Dick,"a fidgety, wisecracking video store clerk develops a fixation on a particularly reclusive customer, a frequent visitor to the pornography section of cinefile, the video store where he works in los angeles. after multiple failures to impress her during their brief daily transactions, he finds her street address in the store's database, drives to her apartment building and initiates an unconventional campaign to win her affections. comedy drama romance sexuality roommate misfit independentfilm relationship womandirector mariannapalka jasonritter ericedelstein mariannapalka"
13363,The Man from Earth,"an impromptu goodbye party for professor john oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he never ages and has walked the earth for 14,000 years. sciencefiction drama philosophy secret birthday professor psychology bible time legend immortality history survival prehistoric memory anthropology religion church science cavemen davidleesmith tonytodd johnbillingsley richardschenkman"
37985,The Trials Of Darryl Hunt,"""the trials of darryl hunt"" is a feature documentary about a brutal rape/murder case and a wrongly convicted man, darryl hunt, who spent nearly twenty years in prison for a crime he did not commit. both a social justice story and a personally driven narrative, the film chronicles this capital case from 1984 through 2004. with exclusive footage from two decades, the film frames the judicial and emotional response to a chilling crime - and the implications that reverberate from hunt's conviction - against a backdrop of class and racial bias in the south and in the american criminal justice system. documentary womandirector rickistern"
25786,Samantha: An American Girl Holiday,"kindhearted samantha parkington's world starts to change the day nellie o'malley walks into her life. nellie, her father, and her two little sisters have moved in next door to be servants for the ryland family. though they come from completely different backgrounds, samantha and nellie become fast friends. the girls turn to each other in happiness and sorrow, adventure and danger. drama family miafarrow annasophiarobb oliviaballantyne nadiatass"
36549,Yesterday Was a Lie,"hoyle a girl with a sharp mind and a weakness for bourbon -- finds herself on the trail of a reclusive genius. but her work takes a series of unforeseen twists as events around her grow increasingly fragmented... disconnected... surreal. with an ethereal lounge singer and her loyal partner as her only allies, hoyle is plunged into a dark world of intrigue and earth-shattering cosmological secrets. haunted by an ever-present shadow whom she is destined to face, hoyle discovers that the most powerful force in the universe -- the power to bend reality, the power to know the truth -- lies within the depths of the human heart. drama mystery sciencefiction thriller independentfilm chasemasterson johnnewton kipleighbrown jameskerwin"
361398,Theresa Is a Mother,"singer/songwriter and single mother theresa mcdermott has finally hit the end of the line in nyc. unable to make ends meet, she is forced to pack up her life and her 3 girls and move back to the small town and parents she ran from a decade ago. teresa needs a job, her parents need their space and a family tragedy that was never dealt with from years past needs closure. old wounds, unattainable dreams and a few other things expose themselves as a fractured family works to become whole and a single mom, a responsible mother. music comedy drama ediemcclurg c.fraserpress richardpoe darrenpress"
289180,H.,"h. is a modern interpretation of a classic greek tragedy in which two women, each named helen, live out their mirrored lives of one another in the town of troy, ny. the first helen is in her 60s, lives with her husband roy, and takes care of a small, extremely lifelike baby doll called a “reborn doll,” which she cares for as a living baby. the second helen is in her 30s, has a successful art career with her partner alex, and is four months pregnant. one night, something falls out of the sky and explodes over the town. in the aftermath of this event, bizarre and unexplainable things begin to happen. many people in the town go missing—helen’s husband being one of them—and unnatural cloud formations begin appearing in the sky. meanwhile, the two helens find themselves, and their lives spinning out of control. thriller drama sciencefiction womandirector robinbartlett rebeccadayan willjanowitz raniaattieh"
288927,Archaeology of a Woman,a woman's dementia uncovers secrets of a 30-year-old crime as her daughter struggles to deal with the fallout drama womandirector sallykirkland victoriaclark jamesmurtaugh sharongreytak
21334,Children of Heaven,"zohre's shoes are gone; her older brother ali lost them. they are poor, there are no shoes for zohre until they come up with an idea: they will share one pair of shoes, ali's. school awaits... drama comedy family brothersisterrelationship class footrace mohammadamirnaji amirfarrokhhashemian bahareseddiqi majidmajidi"
79120,Weekend,"after a drunken house party with his straight mates, russell heads out to a gay club. just before closing time he picks up glen but what's expected to be just a one-night stand becomes something else, something special. drama romance gay greatbritain one-nightstand independentfilm gayrelationship tomcullen chrisnew jonathanrace andrewhaigh"
27995,She's Gotta Have It,"the story of nola darling's simultaneous sexual relationships with three different men is told by her and by her partners and other friends. all three men wanted her to commit solely to them; nola resists being ""owned"" by a single partner. comedy romance independentfilm lesbian tracycamillajohns tommyredmondhicks johncanadaterrell spikelee"
253290,Butterfly Girl,"abbie came of age in honky tonks, defying her life threatening disease, but all the while longing for an identity of her own. now that she is 18, how much is she willing to sacrifice for her independence? documentary womandirector carybell"
344466,The World Is Mine,"larisa is 16 and lives in a city by the sea. it's a small city, where gossip and news spread fast. it's a city where your image and influence, ""manelele"", money and power are all that matters. and larisa… wants it all. and even if she doesn't have it, she fights for it. larisa believes in herself. she knows that she deserves better. she is convinced that it's worth doing everything it takes to fulfill her dreams. and for her courage and recklessness - we love her. drama anamariaguran iuliaciochina oanarusu nicolaeconstantintanase"
55420,Another Earth,"on the night of the discovery of a duplicate earth in the solar system, an ambitious young student and an accomplished composer cross paths in a tragic accident. drama sciencefiction earth tragedy janitor planet duplicate cosmology ego solarsystem williammapother britmarling matthew-leeerlbach mikecahill"
5822,Sweet Sweetback's Baadasssss Song,"after saving a black panther from some racist cops, a black male prostitute goes on the run from ""the man"" with the help of the ghetto community and some disillusioned hells angels. action drama romance mexico blackpeople pimp antihero blackpanthers blackpanther blaxploitation unsimulatedsex losangeles simonchuckster melvinvanpeebles hubertscales melvinvanpeebles"
408429,Perfect Cowboy,"two gay fathers of a straight country western singers, all living in a rural community and playing music together. jimmy poole gets out of prison and kicks his step-son mark out of the family's band. drama kenroht jeffreywatkins williamnicol kenroht"
39141,Tadpole,"beautiful, sophisticated women are all over oscar grubman. he is sensitive and compassionate, speaks french fluently, is passionate about voltaire, and thinks the feature that tells the most about a woman is her hands. on the train home from chauncey academy for the thanksgiving weekend, oscar confides in his best friend that he has plans for this vacation--he will win the heart of his true love. but there is one major problem--oscar's true love is his stepmother eve. oscar is certain that he could be a better mate to eve than his work-obsessed father. he fails to win eve's heart and is consequently dejected. oscar's path to his true love is further crossed by diane, eve's best friend who, one night while wearing eve's borrowed perfumed scarf, offers him temporary comfort in an unconventional tryst. for diane, oscar fills a void in her life. for oscar, diane is somewhat of a distraction, as his continued pursuit of eve leads to an unexpected resolution. comedy drama romance independentfilm aaronstanford katemara bebeneuwirth garywinick"
5723,Once,"a vacuum repairman moonlights as a street musician and hopes for his big break. one day a czech immigrant, who earns a living selling flowers, approaches him with the news that she is also an aspiring singer-songwriter. the pair decide to collaborate, and the songs that they compose reflect the story of their blossoming love. drama music romance rockandroll pop irland musicstyle loveofone'slife fascination musiclover song lovers dublin tomakemusic music musicinstrument tenderness pianist lovesickness musicband glenhansard markétairglová hughwalsh johncarney"
28666,The Woman Chaser,a 1950s used-car salesman (patrick warburton) wants to make a low-budget film about a trucker who accidentally runs down a child. drama charleswilleford usedcarsalesman patrickwarburton eugeneroche ronmorgan robinsondevor
30979,The Horse Boy,"filmmaker michel orion scott captures a magical journey into a little-known world, in a documentary which chronicles rupert isaacson and kristin neff's personal odyssey to make sense of their child's autism, and find healing for him and themselves in the unlikeliest of places. documentary autism independentfilm simonbaron-cohen templegrandin royrichardgrinker michelo.scott"
50497,When the Lights Went Out,"yorkshire, 1974, the maynard family moves into their dream house. it's a dream that quickly descends into a panic stricken nightmare as the family discovers a horrifying truth, a truth that will make the history books. the house is already occupied by the most violent poltergeist ever documented, a poltergeist that will tear you from your bed as you sleep and drag you helplessly into the darkness. thriller drama horror newspaper exorcism poltergeist priest haunting reporter spirit britain fatherdaughterrelationship seance catholicpriest coalshed kateashfield johartley martincompston patholden"
354624,Heroes of Dirt,"passionate bmx dirt jumper, phin cooper, wants nothing in life but to attain fame in his sport. after missing a competition when he lands in jail for unpaid citations, he is court-ordered for community service and reluctantly mentors one of the toughest boys, blue espinosa. as phin leads the troubled teen on exciting adventures of riding dirt trails, big jumps and cityscapes, blue becomes more than an obligation - an unlikely friend whose secret world of drug trafficking threatens phin's ultimate dream. featuring some of the best stunts in dirt jumping by legendary pros and hardcore locals, heroes of dirt is more than adrenaline rush. it embarks on an unforgettable journey into real significance, and the price it takes to get there. action drama bmx joelmoody williammartinez viviennevanhorn ericbugbee"
13187,A Charlie Brown Christmas,"when charlie brown complains about the overwhelming materialism that he sees amongst everyone during the christmas season, lucy suggests that he become director of the school christmas pageant. charlie brown accepts, but is a frustrating struggle. when an attempt to restore the proper spirit with a forlorn little fir christmas tree fails, he needs linus' help to learn the meaning of christmas. animation family comedy tvmovie holiday christmas annaltieri chrisdoran sallydryer billmelendez"
335244,Antarctic Edge: 70° South,"in 2014, scientists declared west antarctic ice sheet melt unstoppable, threatening the future of our planet. a group of world-class researchers is in a race to understand climate change in the fastest winter-warming place on earth: the west antarctic peninsula. trekking through dangerous and uncharted landscape, these scientists push the limits of their research and come to terms with the sacrifices necessary to understand this rapidly changing world. documentary womandirector denaseidel"
178862,Aroused,"get up close and personal with 16 of the most successful women in the adult film industry as they shed their clothes for an intimate photo shoot with director deborah anderson. as questions are asked, personal stories about their lives are revealed, from why they chose the business of sex to how they got into it in the first place. these porn stars have always been discreet about their private lives in the past, yet anderson has a way of opening up a dialog allowing them to share more than just their naked skin on screen. their true inner vulnerability is touching, yet the characters they have created are confident and intoxicating. once you hear their stories, you'll never look at them in the same way again. documentary pornography interview biography photography pornostar fashion womandirector lisaann kaydenkross belladonna deborahanderson"
331745,Top Spin,three teenagers' quest to qualify for the 2012 us olympic table tennis team. documentary competition pingpong documentary womandirector saranewens
1779,Roger & Me,"a documentary about the closure of general motors' plant at flint, michigan, which resulted in the loss of 30,000 jobs. details the attempts of filmmaker michael moore to get an interview with gm ceo roger smith. documentary history capitalism economics unemployment corporategreed michaelmoore rogerb.smith rhondabritton michaelmoore"
